Bridge_ID,Location,Age (years),Material,Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Maintenance_History,Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Material_Composition,Bridge_Design,Construction_Quality,Temperature (°C),Humidity (%),Collapse_Status
7512,Region_2,6,Wood,1514.791479,38.80288029,77.60576058,7536.633663,Sunny,3755.875588,26-07-2030,75.11751175,7.511751175,800.940094,375.5875588,"Concrete 80%, Wood 20%",Truss,Good,30.0940094,75.11751175,Standing
7513,Region_3,20,Steel,1514.986499,38.80738074,77.61476148,7537.623762,Snowy,3756.375638,27-07-2030,75.12751275,7.512751275,801.020102,375.6375638,"Steel 70%, Concrete 30%",Arch,Good,30.1020102,75.12751275,Standing
7514,Region_4,10,Concrete,1515.181518,38.81188119,77.62376238,7538.613861,Cloudy,3756.875688,28-07-2030,75.13751375,7.513751375,801.10011,375.6875688,"Concrete 80%, Wood 20%",Beam,Good,30.110011,75.13751375,Standing
7515,Region_5,0,Wood,1515.376538,38.81638164,77.63276328,7539.60396,Windy,3757.375738,29-07-2030,75.14751475,7.514751475,801.180118,375.7375738,"Concrete 80%, Wood 20%",Truss,Good,30.1180118,75.14751475,Standing
7516,Region_1,49,Steel,1515.571557,38.82088209,77.64176418,7540.594059,Rainy,3757.875788,30-07-2030,75.15751575,7.515751575,801.260126,375.7875788,"Steel 70%, Concrete 30%",Arch,Good,30.1260126,75.15751575,Standing
7517,Region_2,42,Concrete,1515.766577,38.82538254,77.65076508,7541.584158,Sunny,3758.375838,31-07-2030,75.16751675,7.516751675,801.340134,375.8375838,"Concrete 80%, Wood 20%",Beam,Good,30.1340134,75.16751675,Standing
7518,Region_3,2,Wood,1515.961596,38.82988299,77.65976598,7542.574257,Snowy,3758.875888,01-08-2030,75.17751775,7.517751775,801.420142,375.8875888,"Concrete 80%, Wood 20%",Truss,Good,30.1420142,75.17751775,Standing
7519,Region_4,26,Steel,1516.156616,38.83438344,77.66876688,7543.564356,Cloudy,3759.375938,02-08-2030,75.18751875,7.518751875,801.50015,375.9375938,"Steel 70%, Concrete 30%",Arch,Good,30.150015,75.18751875,Standing
7520,Region_5,28,Concrete,1516.351635,38.83888389,77.67776778,7544.554455,Windy,3759.875988,03-08-2030,75.19751975,7.519751975,801.580158,375.9875988,"Concrete 80%, Wood 20%",Beam,Good,30.1580158,75.19751975,Standing
7521,Region_1,45,Wood,1516.546655,38.84338434,77.68676868,7545.544554,Rainy,3760.376038,04-08-2030,75.20752075,7.520752075,801.660166,376.0376038,"Concrete 80%, Wood 20%",Truss,Good,30.1660166,75.20752075,Standing
7522,Region_2,40,Steel,1516.741674,38.84788479,77.69576958,7546.534653,Sunny,3760.876088,05-08-2030,75.21752175,7.521752175,801.740174,376.0876088,"Steel 70%, Concrete 30%",Arch,Good,30.1740174,75.21752175,Standing
7523,Region_3,19,Concrete,1516.936694,38.85238524,77.70477048,7547.524752,Snowy,3761.376138,06-08-2030,75.22752275,7.522752275,801.820182,376.1376138,"Concrete 80%, Wood 20%",Beam,Good,30.1820182,75.22752275,Standing
7524,Region_4,37,Wood,1517.131713,38.85688569,77.71377138,7548.514851,Cloudy,3761.876188,07-08-2030,75.23752375,7.523752375,801.90019,376.1876188,"Concrete 80%, Wood 20%",Truss,Good,30.190019,75.23752375,Standing
7525,Region_5,41,Steel,1517.326733,38.86138614,77.72277228,7549.50495,Windy,3762.376238,08-08-2030,75.24752475,7.524752475,801.980198,376.2376238,"Steel 70%, Concrete 30%",Arch,Good,30.1980198,75.24752475,Standing
7526,Region_1,46,Concrete,1517.521752,38.86588659,77.73177318,7550.49505,Rainy,3762.876288,09-08-2030,75.25752575,7.525752575,802.060206,376.2876288,"Concrete 80%, Wood 20%",Beam,Good,30.2060206,75.25752575,Standing
7527,Region_2,48,Wood,1517.716772,38.87038704,77.74077408,7551.485149,Sunny,3763.376338,10-08-2030,75.26752675,7.526752675,802.140214,376.3376338,"Concrete 80%, Wood 20%",Truss,Good,30.2140214,75.26752675,Standing
7528,Region_3,42,Steel,1517.911791,38.87488749,77.74977498,7552.475248,Snowy,3763.876388,11-08-2030,75.27752775,7.527752775,802.220222,376.3876388,"Steel 70%, Concrete 30%",Arch,Good,30.2220222,75.27752775,Standing
7529,Region_4,12,Concrete,1518.106811,38.87938794,77.75877588,7553.465347,Cloudy,3764.376438,12-08-2030,75.28752875,7.528752875,802.30023,376.4376438,"Concrete 80%, Wood 20%",Beam,Good,30.230023,75.28752875,Standing
7530,Region_5,23,Wood,1518.30183,38.88388839,77.76777678,7554.455446,Windy,3764.876488,13-08-2030,75.29752975,7.529752975,802.380238,376.4876488,"Concrete 80%, Wood 20%",Truss,Good,30.2380238,75.29752975,Standing
7531,Region_1,9,Steel,1518.49685,38.88838884,77.77677768,7555.445545,Rainy,3765.376538,14-08-2030,75.30753075,7.530753075,802.460246,376.5376538,"Steel 70%, Concrete 30%",Arch,Good,30.2460246,75.30753075,Standing
7532,Region_2,31,Concrete,1518.691869,38.89288929,77.78577858,7556.435644,Sunny,3765.876588,15-08-2030,75.31753175,7.531753175,802.540254,376.5876588,"Concrete 80%, Wood 20%",Beam,Good,30.2540254,75.31753175,Standing
7533,Region_3,29,Wood,1518.886889,38.89738974,77.79477948,7557.425743,Snowy,3766.376638,16-08-2030,75.32753275,7.532753275,802.620262,376.6376638,"Concrete 80%, Wood 20%",Truss,Good,30.2620262,75.32753275,Standing
7534,Region_4,14,Steel,1519.081908,38.90189019,77.80378038,7558.415842,Cloudy,3766.876688,17-08-2030,75.33753375,7.533753375,802.70027,376.6876688,"Steel 70%, Concrete 30%",Arch,Good,30.270027,75.33753375,Standing
7535,Region_5,11,Concrete,1519.276928,38.90639064,77.81278128,7559.405941,Windy,3767.376738,18-08-2030,75.34753475,7.534753475,802.780278,376.7376738,"Concrete 80%, Wood 20%",Beam,Good,30.2780278,75.34753475,Standing
7536,Region_1,28,Wood,1519.471947,38.91089109,77.82178218,7560.39604,Rainy,3767.876788,19-08-2030,75.35753575,7.535753575,802.860286,376.7876788,"Concrete 80%, Wood 20%",Truss,Good,30.2860286,75.35753575,Standing
7537,Region_2,35,Steel,1519.666967,38.91539154,77.83078308,7561.386139,Sunny,3768.376838,20-08-2030,75.36753675,7.536753675,802.940294,376.8376838,"Steel 70%, Concrete 30%",Arch,Good,30.2940294,75.36753675,Standing
7538,Region_3,14,Concrete,1519.861986,38.91989199,77.83978398,7562.376238,Snowy,3768.876888,21-08-2030,75.37753775,7.537753775,803.020302,376.8876888,"Concrete 80%, Wood 20%",Beam,Good,30.3020302,75.37753775,Standing
7539,Region_4,25,Wood,1520.057006,38.92439244,77.84878488,7563.366337,Cloudy,3769.376938,22-08-2030,75.38753875,7.538753875,803.10031,376.9376938,"Concrete 80%, Wood 20%",Truss,Good,30.310031,75.38753875,Standing
7540,Region_5,6,Steel,1520.252025,38.92889289,77.85778578,7564.356436,Windy,3769.876988,23-08-2030,75.39753975,7.539753975,803.180318,376.9876988,"Steel 70%, Concrete 30%",Arch,Good,30.3180318,75.39753975,Standing
7541,Region_1,0,Concrete,1520.447045,38.93339334,77.86678668,7565.346535,Rainy,3770.377038,24-08-2030,75.40754075,7.540754075,803.260326,377.0377038,"Concrete 80%, Wood 20%",Beam,Good,30.3260326,75.40754075,Standing
7542,Region_2,44,Wood,1520.642064,38.93789379,77.87578758,7566.336634,Sunny,3770.877088,25-08-2030,75.41754175,7.541754175,803.340334,377.0877088,"Concrete 80%, Wood 20%",Truss,Good,30.3340334,75.41754175,Standing
7543,Region_3,39,Steel,1520.837084,38.94239424,77.88478848,7567.326733,Snowy,3771.377138,26-08-2030,75.42754275,7.542754275,803.420342,377.1377138,"Steel 70%, Concrete 30%",Arch,Good,30.3420342,75.42754275,Standing
7544,Region_4,4,Concrete,1521.032103,38.94689469,77.89378938,7568.316832,Cloudy,3771.877188,27-08-2030,75.43754375,7.543754375,803.50035,377.1877188,"Concrete 80%, Wood 20%",Beam,Good,30.350035,75.43754375,Standing
7545,Region_5,42,Wood,1521.227123,38.95139514,77.90279028,7569.306931,Windy,3772.377238,28-08-2030,75.44754475,7.544754475,803.580358,377.2377238,"Concrete 80%, Wood 20%",Truss,Good,30.3580358,75.44754475,Standing
7546,Region_1,14,Steel,1521.422142,38.95589559,77.91179118,7570.29703,Rainy,3772.877288,29-08-2030,75.45754575,7.545754575,803.660366,377.2877288,"Steel 70%, Concrete 30%",Arch,Good,30.3660366,75.45754575,Standing
7547,Region_2,32,Concrete,1521.617162,38.96039604,77.92079208,7571.287129,Sunny,3773.377338,30-08-2030,75.46754675,7.546754675,803.740374,377.3377338,"Concrete 80%, Wood 20%",Beam,Good,30.3740374,75.46754675,Standing
7548,Region_3,13,Wood,1521.812181,38.96489649,77.92979298,7572.277228,Snowy,3773.877388,31-08-2030,75.47754775,7.547754775,803.820382,377.3877388,"Concrete 80%, Wood 20%",Truss,Good,30.3820382,75.47754775,Standing
7549,Region_4,47,Steel,1522.007201,38.96939694,77.93879388,7573.267327,Cloudy,3774.377438,01-09-2030,75.48754875,7.548754875,803.90039,377.4377438,"Steel 70%, Concrete 30%",Arch,Good,30.390039,75.48754875,Standing
7550,Region_5,29,Concrete,1522.20222,38.97389739,77.94779478,7574.257426,Windy,3774.877488,02-09-2030,75.49754975,7.549754975,803.980398,377.4877488,"Concrete 80%, Wood 20%",Beam,Good,30.3980398,75.49754975,Standing
7551,Region_1,14,Wood,1522.39724,38.97839784,77.95679568,7575.247525,Rainy,3775.377538,03-09-2030,75.50755076,7.550755076,804.060406,377.5377538,"Concrete 80%, Wood 20%",Truss,Good,30.4060406,75.50755076,Standing
7552,Region_2,30,Steel,1522.592259,38.98289829,77.96579658,7576.237624,Sunny,3775.877588,04-09-2030,75.51755176,7.551755176,804.140414,377.5877588,"Steel 70%, Concrete 30%",Arch,Good,30.4140414,75.51755176,Standing
7553,Region_3,38,Concrete,1522.787279,38.98739874,77.97479748,7577.227723,Snowy,3776.377638,05-09-2030,75.52755276,7.552755276,804.220422,377.6377638,"Concrete 80%, Wood 20%",Beam,Good,30.4220422,75.52755276,Standing
7554,Region_4,32,Wood,1522.982298,38.99189919,77.98379838,7578.217822,Cloudy,3776.877688,06-09-2030,75.53755376,7.553755376,804.30043,377.6877688,"Concrete 80%, Wood 20%",Truss,Good,30.430043,75.53755376,Standing
7555,Region_5,15,Steel,1523.177318,38.99639964,77.99279928,7579.207921,Windy,3777.377738,07-09-2030,75.54755476,7.554755476,804.380438,377.7377738,"Steel 70%, Concrete 30%",Arch,Good,30.4380438,75.54755476,Standing
7556,Region_1,41,Concrete,1523.372337,39.00090009,78.00180018,7580.19802,Rainy,3777.877788,08-09-2030,75.55755576,7.555755576,804.460446,377.7877788,"Concrete 80%, Wood 20%",Beam,Good,30.4460446,75.55755576,Standing
7557,Region_2,15,Wood,1523.567357,39.00540054,78.01080108,7581.188119,Sunny,3778.377838,09-09-2030,75.56755676,7.556755676,804.540454,377.8377838,"Concrete 80%, Wood 20%",Truss,Good,30.4540454,75.56755676,Standing
7558,Region_3,4,Steel,1523.762376,39.00990099,78.01980198,7582.178218,Snowy,3778.877888,10-09-2030,75.57755776,7.557755776,804.620462,377.8877888,"Steel 70%, Concrete 30%",Arch,Good,30.4620462,75.57755776,Standing
7559,Region_4,32,Concrete,1523.957396,39.01440144,78.02880288,7583.168317,Cloudy,3779.377938,11-09-2030,75.58755876,7.558755876,804.70047,377.9377938,"Concrete 80%, Wood 20%",Beam,Good,30.470047,75.58755876,Standing
7560,Region_5,4,Wood,1524.152415,39.01890189,78.03780378,7584.158416,Windy,3779.877988,12-09-2030,75.59755976,7.559755976,804.780478,377.9877988,"Concrete 80%, Wood 20%",Truss,Good,30.4780478,75.59755976,Standing
7561,Region_1,42,Steel,1524.347435,39.02340234,78.04680468,7585.148515,Rainy,3780.378038,13-09-2030,75.60756076,7.560756076,804.860486,378.0378038,"Steel 70%, Concrete 30%",Arch,Good,30.4860486,75.60756076,Standing
7562,Region_2,15,Concrete,1524.542454,39.02790279,78.05580558,7586.138614,Sunny,3780.878088,14-09-2030,75.61756176,7.561756176,804.940494,378.0878088,"Concrete 80%, Wood 20%",Beam,Good,30.4940494,75.61756176,Standing
7563,Region_3,9,Wood,1524.737474,39.03240324,78.06480648,7587.128713,Snowy,3781.378138,15-09-2030,75.62756276,7.562756276,805.0205021,378.1378138,"Concrete 80%, Wood 20%",Truss,Good,30.50205021,75.62756276,Standing
7564,Region_4,24,Steel,1524.932493,39.03690369,78.07380738,7588.118812,Cloudy,3781.878188,16-09-2030,75.63756376,7.563756376,805.1005101,378.1878188,"Steel 70%, Concrete 30%",Arch,Good,30.51005101,75.63756376,Standing
7565,Region_5,28,Concrete,1525.127513,39.04140414,78.08280828,7589.108911,Windy,3782.378238,17-09-2030,75.64756476,7.564756476,805.1805181,378.2378238,"Concrete 80%, Wood 20%",Beam,Good,30.51805181,75.64756476,Standing
7566,Region_1,9,Wood,1525.322532,39.04590459,78.09180918,7590.09901,Rainy,3782.878288,18-09-2030,75.65756576,7.565756576,805.2605261,378.2878288,"Concrete 80%, Wood 20%",Truss,Good,30.52605261,75.65756576,Standing
7567,Region_2,18,Steel,1525.517552,39.05040504,78.10081008,7591.089109,Sunny,3783.378338,19-09-2030,75.66756676,7.566756676,805.3405341,378.3378338,"Steel 70%, Concrete 30%",Arch,Good,30.53405341,75.66756676,Standing
7568,Region_3,33,Concrete,1525.712571,39.05490549,78.10981098,7592.079208,Snowy,3783.878388,20-09-2030,75.67756776,7.567756776,805.4205421,378.3878388,"Concrete 80%, Wood 20%",Beam,Good,30.54205421,75.67756776,Standing
7569,Region_4,10,Wood,1525.907591,39.05940594,78.11881188,7593.069307,Cloudy,3784.378438,21-09-2030,75.68756876,7.568756876,805.5005501,378.4378438,"Concrete 80%, Wood 20%",Truss,Good,30.55005501,75.68756876,Standing
7570,Region_5,30,Steel,1526.10261,39.06390639,78.12781278,7594.059406,Windy,3784.878488,22-09-2030,75.69756976,7.569756976,805.5805581,378.4878488,"Steel 70%, Concrete 30%",Arch,Good,30.55805581,75.69756976,Standing
7571,Region_1,25,Concrete,1526.29763,39.06840684,78.13681368,7595.049505,Rainy,3785.378538,23-09-2030,75.70757076,7.570757076,805.6605661,378.5378538,"Concrete 80%, Wood 20%",Beam,Good,30.56605661,75.70757076,Standing
7572,Region_2,46,Wood,1526.492649,39.07290729,78.14581458,7596.039604,Sunny,3785.878588,24-09-2030,75.71757176,7.571757176,805.7405741,378.5878588,"Concrete 80%, Wood 20%",Truss,Good,30.57405741,75.71757176,Standing
7573,Region_3,36,Steel,1526.687669,39.07740774,78.15481548,7597.029703,Snowy,3786.378638,25-09-2030,75.72757276,7.572757276,805.8205821,378.6378638,"Steel 70%, Concrete 30%",Arch,Good,30.58205821,75.72757276,Standing
7574,Region_4,43,Concrete,1526.882688,39.08190819,78.16381638,7598.019802,Cloudy,3786.878688,26-09-2030,75.73757376,7.573757376,805.9005901,378.6878688,"Concrete 80%, Wood 20%",Beam,Good,30.59005901,75.73757376,Standing
7575,Region_5,43,Wood,1527.077708,39.08640864,78.17281728,7599.009901,Windy,3787.378738,27-09-2030,75.74757476,7.574757476,805.9805981,378.7378738,"Concrete 80%, Wood 20%",Truss,Good,30.59805981,75.74757476,Standing
7576,Region_1,11,Steel,1527.272727,39.09090909,78.18181818,7600,Rainy,3787.878788,28-09-2030,75.75757576,7.575757576,806.0606061,378.7878788,"Steel 70%, Concrete 30%",Arch,Good,30.60606061,75.75757576,Standing
7577,Region_2,41,Concrete,1527.467747,39.09540954,78.19081908,7600.990099,Sunny,3788.378838,29-09-2030,75.76757676,7.576757676,806.1406141,378.8378838,"Concrete 80%, Wood 20%",Beam,Good,30.61406141,75.76757676,Standing
7578,Region_3,43,Wood,1527.662766,39.09990999,78.19981998,7601.980198,Snowy,3788.878888,30-09-2030,75.77757776,7.577757776,806.2206221,378.8878888,"Concrete 80%, Wood 20%",Truss,Good,30.62206221,75.77757776,Standing
7579,Region_4,33,Steel,1527.857786,39.10441044,78.20882088,7602.970297,Cloudy,3789.378938,01-10-2030,75.78757876,7.578757876,806.3006301,378.9378938,"Steel 70%, Concrete 30%",Arch,Good,30.63006301,75.78757876,Standing
7580,Region_5,47,Concrete,1528.052805,39.10891089,78.21782178,7603.960396,Windy,3789.878988,02-10-2030,75.79757976,7.579757976,806.3806381,378.9878988,"Concrete 80%, Wood 20%",Beam,Good,30.63806381,75.79757976,Standing
7581,Region_1,3,Wood,1528.247825,39.11341134,78.22682268,7604.950495,Rainy,3790.379038,03-10-2030,75.80758076,7.580758076,806.4606461,379.0379038,"Concrete 80%, Wood 20%",Truss,Good,30.64606461,75.80758076,Standing
7582,Region_2,44,Steel,1528.442844,39.11791179,78.23582358,7605.940594,Sunny,3790.879088,04-10-2030,75.81758176,7.581758176,806.5406541,379.0879088,"Steel 70%, Concrete 30%",Arch,Good,30.65406541,75.81758176,Standing
7583,Region_3,28,Concrete,1528.637864,39.12241224,78.24482448,7606.930693,Snowy,3791.379138,05-10-2030,75.82758276,7.582758276,806.6206621,379.1379138,"Concrete 80%, Wood 20%",Beam,Good,30.66206621,75.82758276,Standing
7584,Region_4,43,Wood,1528.832883,39.12691269,78.25382538,7607.920792,Cloudy,3791.879188,06-10-2030,75.83758376,7.583758376,806.7006701,379.1879188,"Concrete 80%, Wood 20%",Truss,Good,30.67006701,75.83758376,Standing
7585,Region_5,41,Steel,1529.027903,39.13141314,78.26282628,7608.910891,Windy,3792.379238,07-10-2030,75.84758476,7.584758476,806.7806781,379.2379238,"Steel 70%, Concrete 30%",Arch,Good,30.67806781,75.84758476,Standing
7586,Region_1,23,Concrete,1529.222922,39.13591359,78.27182718,7609.90099,Rainy,3792.879288,08-10-2030,75.85758576,7.585758576,806.8606861,379.2879288,"Concrete 80%, Wood 20%",Beam,Good,30.68606861,75.85758576,Standing
7587,Region_2,1,Wood,1529.417942,39.14041404,78.28082808,7610.891089,Sunny,3793.379338,09-10-2030,75.86758676,7.586758676,806.9406941,379.3379338,"Concrete 80%, Wood 20%",Truss,Good,30.69406941,75.86758676,Standing
7588,Region_3,28,Steel,1529.612961,39.14491449,78.28982898,7611.881188,Snowy,3793.879388,10-10-2030,75.87758776,7.587758776,807.0207021,379.3879388,"Steel 70%, Concrete 30%",Arch,Good,30.70207021,75.87758776,Standing
7589,Region_4,21,Concrete,1529.807981,39.14941494,78.29882988,7612.871287,Cloudy,3794.379438,11-10-2030,75.88758876,7.588758876,807.1007101,379.4379438,"Concrete 80%, Wood 20%",Beam,Good,30.71007101,75.88758876,Standing
7590,Region_5,46,Wood,1530.003,39.15391539,78.30783078,7613.861386,Windy,3794.879488,12-10-2030,75.89758976,7.589758976,807.1807181,379.4879488,"Concrete 80%, Wood 20%",Truss,Good,30.71807181,75.89758976,Standing
7591,Region_1,1,Steel,1530.19802,39.15841584,78.31683168,7614.851485,Rainy,3795.379538,13-10-2030,75.90759076,7.590759076,807.2607261,379.5379538,"Steel 70%, Concrete 30%",Arch,Good,30.72607261,75.90759076,Standing
7592,Region_2,37,Concrete,1530.393039,39.16291629,78.32583258,7615.841584,Sunny,3795.879588,14-10-2030,75.91759176,7.591759176,807.3407341,379.5879588,"Concrete 80%, Wood 20%",Beam,Good,30.73407341,75.91759176,Standing
7593,Region_3,28,Wood,1530.588059,39.16741674,78.33483348,7616.831683,Snowy,3796.379638,15-10-2030,75.92759276,7.592759276,807.4207421,379.6379638,"Concrete 80%, Wood 20%",Truss,Good,30.74207421,75.92759276,Standing
7594,Region_4,49,Steel,1530.783078,39.17191719,78.34383438,7617.821782,Cloudy,3796.879688,16-10-2030,75.93759376,7.593759376,807.5007501,379.6879688,"Steel 70%, Concrete 30%",Arch,Good,30.75007501,75.93759376,Standing
7595,Region_5,41,Concrete,1530.978098,39.17641764,78.35283528,7618.811881,Windy,3797.379738,17-10-2030,75.94759476,7.594759476,807.5807581,379.7379738,"Concrete 80%, Wood 20%",Beam,Good,30.75807581,75.94759476,Standing
7596,Region_1,29,Wood,1531.173117,39.18091809,78.36183618,7619.80198,Rainy,3797.879788,18-10-2030,75.95759576,7.595759576,807.6607661,379.7879788,"Concrete 80%, Wood 20%",Truss,Good,30.76607661,75.95759576,Standing
7597,Region_2,35,Steel,1531.368137,39.18541854,78.37083708,7620.792079,Sunny,3798.379838,19-10-2030,75.96759676,7.596759676,807.7407741,379.8379838,"Steel 70%, Concrete 30%",Arch,Good,30.77407741,75.96759676,Standing
7598,Region_3,20,Concrete,1531.563156,39.18991899,78.37983798,7621.782178,Snowy,3798.879888,20-10-2030,75.97759776,7.597759776,807.8207821,379.8879888,"Concrete 80%, Wood 20%",Beam,Good,30.78207821,75.97759776,Standing
7599,Region_4,4,Wood,1531.758176,39.19441944,78.38883888,7622.772277,Cloudy,3799.379938,21-10-2030,75.98759876,7.598759876,807.9007901,379.9379938,"Concrete 80%, Wood 20%",Truss,Good,30.79007901,75.98759876,Standing
7600,Region_5,39,Steel,1531.953195,39.19891989,78.39783978,7623.762376,Windy,3799.879988,22-10-2030,75.99759976,7.599759976,807.9807981,379.9879988,"Steel 70%, Concrete 30%",Arch,Good,30.79807981,75.99759976,Standing
7601,Region_1,33,Concrete,1532.148215,39.20342034,78.40684068,7624.752475,Rainy,3800.380038,23-10-2030,76.00760076,7.600760076,808.0608061,380.0380038,"Concrete 80%, Wood 20%",Beam,Good,30.80608061,76.00760076,Standing
7602,Region_2,29,Wood,1532.343234,39.20792079,78.41584158,7625.742574,Sunny,3800.880088,24-10-2030,76.01760176,7.601760176,808.1408141,380.0880088,"Concrete 80%, Wood 20%",Truss,Good,30.81408141,76.01760176,Standing
7603,Region_3,10,Steel,1532.538254,39.21242124,78.42484248,7626.732673,Snowy,3801.380138,25-10-2030,76.02760276,7.602760276,808.2208221,380.1380138,"Steel 70%, Concrete 30%",Arch,Good,30.82208221,76.02760276,Standing
7604,Region_4,15,Concrete,1532.733273,39.21692169,78.43384338,7627.722772,Cloudy,3801.880188,26-10-2030,76.03760376,7.603760376,808.3008301,380.1880188,"Concrete 80%, Wood 20%",Beam,Good,30.83008301,76.03760376,Standing
